flag,eez,fishing_vessels,fishing_days,fishing_hours,fishing_KwH,start_lat,start_lon,end_lon,end_lat
China,Chile,55,240,1559.8311111111113,2683541.4339198163,28.6766590494,118.676418867,-75.6994658146,-40.7386937476
China,Cook Islands,40,4980,84728.80666666648,50528941.439298786,28.6766590494,118.676418867,-161.303414012,-15.0189070607
China,Easter Island,1,2,8.076111111111109,6743.357335888891,28.6766590494,118.676418867,-107.438687937,-26.8240003679
China,Faeroe,1,3,26.948749999999997,142720.58000000005,28.6766590494,118.676418867,-6.98147891699,62.6049066497
China,Falkland Islands,19,48,278.12583333333333,454810.258343443,28.6766590494,118.676418867,-58.3223660504,-51.667026383
China,Federal Republic of Somalia,8,142,2712.4320833333327,2707902.551328061,28.6766590494,118.676418867,48.7178065692,5.38119709067
China,Fiji,88,2229,39883.26749999989,16497500.43479111,28.6766590494,118.676418867,178.065032,-17.713371
China,French Polynesia,33,111,1186.4508333333333,949774.6940945765,28.6766590494,118.676418867,-144.003272853,-18.7363445188
China,Gabon,3,25,437.4815277777777,356934.0376402542,28.6766590494,118.676418867,8.73897075276,-3.06254123261
China,Gambia,3,50,830.1133333333332,815231.9745522027,28.6766590494,118.676418867,-18.3875108981,13.3286663278
China,Ghana,4,347,5127.532916666666,4116465.076672185,28.6766590494,118.676418867,-0.847226823817,3.50286659343
China,Gilbert Islands,43,5255,77649.35180555568,101006778.65388869,28.6766590494,118.676418867,172.782142391,-0.259123609503
China,Greece,1,3,22.865833333333327,16153.883506833334,28.6766590494,118.676418867,23.9324458505,36.5071422798
China,Guam,1,6,69.42944444444444,147422.66649106663,28.6766590494,118.676418867,144.002607874,12.9295751986
China,Guinea,22,2595,41270.97597222222,37215948.04210857,28.6766590494,118.676418867,-15.6205073648,9.18113919475
China,Guinea-Bissau,21,3617,60257.27,58640370.1210544,28.6766590494,118.676418867,-17.5671963259,10.5806587096
China,Hawaii,2,13,156.11111111111038,154829.12561902255,28.6766590494,118.676418867,-158.0000565,21.4389123
China,India,4,29,404.3334722222222,845460.958290372,28.6766590494,118.676418867,76.0853171614,14.5979955792
China,Indonesia,23,3439,66797.1073611111,64283004.65552064,28.6766590494,118.676418867,117.898147552,-3.30903479808
China,Iran,7,141,2102.602083333333,1581009.1825720037,28.6766590494,118.676418867,53.8860317307,29.7820224927
China,Islas San Félix and San Ambrosio,1,2,16.223333333333336,16624.761708766662,28.6766590494,118.676418867,-79.9908635581,-26.3309136903
China,Ivory Coast,7,1336,22228.62416666667,19749145.448454294,28.6766590494,118.676418867,-5.4494860846,3.30806149919
China,Japan,496,2005,17708.931805555556,14468200.829622718,28.6766590494,118.676418867,138.481815283,29.5117767836
China,Japan,49,181,2026.4215277777778,2909503.702961094,28.6766590494,118.676418867,147.961539344,43.8860570245
China,Japan,6,15,155.58680555555557,107868.19011632222,28.6766590494,118.676418867,132.684728739,38.1349541466
China,Jarvis Island,7,80,838.2766666666666,839271.7762333332,28.6766590494,118.676418867,-160.468385678,-0.913995273863
China,Johnston Atoll,3,10,108.70527777777745,102020.65318870028,28.6766590494,118.676418867,-169.50611759,16.7510913077
China,Kenya,1,10,201.80319444444442,206290.0806156264,28.6766590494,118.676418867,42.2930873388,-3.20733029195
China,Liberia,5,38,519.6836111111111,487714.10201555,28.6766590494,118.676418867,-10.1776290674,3.80280296257
China,Line Group,85,11366,222871.14,180174034.7349292,28.6766590494,118.676418867,-154.726337182,-3.82154491972
China,Madagascar,5,149,3142.433055555547,2323884.1545920526,28.6766590494,118.676418867,47.2538894845,-20.9128765386
China,Malaysia,1,2,7.369166666666667,7645.571801824998,28.6766590494,118.676418867,108.435167801,4.85143661206
China,Marshall Islands,35,5405,92119.96208333332,29712685.797008958,28.6766590494,118.676418867,167.487347243,10.1520394692
China,Mauritania,15,5329,98812.26777777777,74849907.59742868,28.6766590494,118.676418867,-17.9181448954,18.2466224476
China,Micronesia,48,2122,32910.32458333332,29255329.138211127,28.6766590494,118.676418867,150.322031428,6.76930482445
China,Myanmar,2,106,1837.3302777777776,1317840.5318779568,28.6766590494,118.676418867,94.655511075,14.9965421677
China,Namibia,1,62,1228.5098611111105,6511102.263888886,28.6766590494,118.676418867,12.2854741973,-23.649686501
China,Nauru,21,984,10286.806527777779,24282420.17464466,28.6766590494,118.676418867,166.123963816,-0.591130617199
China,New Caledonia,3,9,27.742638888888887,8669.383333333333,28.6766590494,118.676418867,163.203766208,-21.0187061029
China,New Caledonia,2,7,113.32624999999999,37397.662500000006,28.6766590494,118.676418867,172.036551979,-23.2791119381
China,Norfolk Island,3,17,214.89555555555552,65942.66735833335,28.6766590494,118.676418867,167.928983087,-29.0931356705
China,North Korea,353,3688,32929.83180555556,15647917.026662989,28.6766590494,118.676418867,128.987444629,39.8278792319
China,Northern Mariana Islands,2,27,301.8658333333333,641998.852171422,28.6766590494,118.676418867,145.73933219,18.2865983172
China,Oman,4,20,231.4565277777778,346052.7931171611,28.6766590494,118.676418867,58.6699806823,18.9491464112
China,Pakistan,2,8,120.21055555555557,637653.7677876276,28.6766590494,118.676418867,64.7122448427,23.5394045623
China,Palau,5,33,381.0526388888889,673685.680968057,28.6766590494,118.676418867,133.067109938,6.44072082768
China,Papua New Guinea,26,1504,21901.899444444443,37163097.155328184,28.6766590494,118.676418867,150.717739785,-5.46159340329
China,Peru,174,1238,15445.157777777778,16401269.163261337,28.6766590494,118.676418867,-78.883056182,-11.9042309742
China,Philippines,3,32,442.52263888888893,1031172.6977837782,28.6766590494,118.676418867,122.546805869,12.3401155141
China,Phoenix Group,35,754,12518.85013888888,12801728.16980654,28.6766590494,118.676418867,-172.453965248,-3.73181210892
China,Republic of Mauritius,6,119,2441.151527777777,2074267.0976216034,28.6766590494,118.676418867,60.1172030942,-16.8102129211
China,Republic of the Congo,1,164,3119.092222222222,2196322.699429089,28.6766590494,118.676418867,10.5957743479,-5.33647579774
China,Réunion,2,4,32.95152777777777,42903.913426538886,28.6766590494,118.676418867,54.713277658,-21.7819697451
China,Russia,54,952,15710.017361111104,67614944.97461024,28.6766590494,118.676418867,93.5554082721,71.3259188065
China,Saudi Arabia,1,2,25.063888888888883,17706.73018722222,28.6766590494,118.676418867,40.4817099566,22.453897246
China,Senegal,11,49,297.43874999999997,250231.7748162861,28.6766590494,118.676418867,-18.5035747312,13.6946293156
China,Senegal,20,1307,16776.123055555556,16083252.896721182,28.6766590494,118.676418867,-18.7744292536,11.2609962226
China,Seychelles,12,808,14679.45125,14394490.719358787,28.6766590494,118.676418867,52.4687739034,-6.54782117364
China,Sierra Leone,8,1311,20958.012916666667,16205192.99816675,28.6766590494,118.676418867,-14.1446799886,6.6354075324
China,Solomon Islands,71,7422,139436.21152777778,90736339.95292507,28.6766590494,118.676418867,163.688495688,-10.0506821726
China,South Africa,14,43,476.309861111111,624034.9314911457,28.6766590494,118.676418867,24.4433127625,-33.5080154268
China,South Georgia and the South Sandwich Islands,4,555,11050.134583333382,45913129.41958303,28.6766590494,118.676418867,-31.570227793,-56.4545855337
China,South Korea,1052,5136,51377.19569444445,23359571.38640504,28.6766590494,118.676418867,126.961471211,35.419646255399996
China,South Korea,281,1011,11483.212638888888,5389162.234258373,28.6766590494,118.676418867,127.578081731,30.8139587202
China,Sri Lanka,1,4,16.654305555555556,26410.556632074997,28.6766590494,118.676418867,81.6360736851,6.5463774611
China,Taiwan,1299,11630,131341.00444444444,52546161.20974065,28.6766590494,118.676418867,118.848425827,21.5385134976
China,Tanzania,9,679,13700.507083333334,13363692.785414867,28.6766590494,118.676418867,41.1678741176,-7.20984671049
China,Tokelau,1,2,5.557777777777779,5157.617777777777,28.6766590494,118.676418867,-172.084954608,-8.63257349086
China,Tonga,5,12,114.21527777777779,64040.48524405554,28.6766590494,118.676418867,-174.765860806,-20.2217486938
China,Tristan da Cunha,1,2,9.876527777777785,28197.48680555554,28.6766590494,118.676418867,-11.3358981314,-39.0680540905
China,Tuvalu,12,555,10622.957499999933,8347207.872545701,28.6766590494,118.676418867,177.64933,-7.109534999999999
China,Uruguay,63,324,3699.756666666667,6514602.496651353,28.6766590494,118.676418867,-53.3214266066,-35.7892709012
China,Uruguay,18,39,324.9206944444444,543115.5855799043,28.6766590494,118.676418867,-55.160956601,-36.2549332604
China,Vanuatu,64,13728,274779.3444444444,102539510.59575704,28.6766590494,118.676418867,168.568831776,-16.5948777211
China,Vietnam,28,78,798.8100000000001,249048.24885555,28.6766590494,118.676418867,107.865630238,11.5549947852
China,Wake Island,3,7,19.909166666666653,18234.130806844423,28.6766590494,118.676418867,166.530457536,19.5032615321
China,Wallis and Futuna,4,14,42.46416666666668,28216.162083333336,28.6766590494,118.676418867,-172.775945776,-12.7966355295
China,Western Sahara,10,156,2587.6426388888867,2608970.7553702802,28.6766590494,118.676418867,-17.6951303974,23.3411860745
China,Yemen,6,120,2219.5348611111112,8040564.388303249,28.6766590494,118.676418867,52.0616096242,12.8890558088
Colombia,Clipperton Island,1,2,15.139166666666668,40330.740000000005,8.60754392884,-78.0622198147,-109.217281712,10.3086885787
Colombia,Costa Rica,5,13,64.59680555555556,127059.4586824236,8.60754392884,-78.0622198147,-86.6607193288,6.62124016996
Colombia,Costa Rica,1,2,1.9381944444444443,7186.08238079861,8.60754392884,-78.0622198147,-88.8413167805,3.22640804155
Colombia,Ecuador,4,26,124.16486111111111,184796.54478873473,8.60754392884,-78.0622198147,-80.7303634,-0.9422027
Colombia,Galapagos,4,232,2748.1691666666648,2968299.144194446,8.60754392884,-78.0622198147,-90.8317420491,-0.041839185943
Colombia,Panama,1,2,3.568611111111111,3697.0811111111116,8.60754392884,-78.0622198147,-80.3458256144,8.28880359641
Colombia,Peru,7,25,196.22263888888887,517075.0934170958,8.60754392884,-78.0622198147,-78.883056182,-11.9042309742
Comoros,Canary Islands,1,2,9.426805555555557,11805.459335077778,-11.4210933175,43.4516873616,-17.6139556167,28.367147652
Comoros,Guinea,1,35,443.62569444444455,1696586.8051831326,-11.4210933175,43.4516873616,-15.6205073648,9.18113919475
Comoros,Guinea-Bissau,5,1479,25558.18236111111,100388965.04828252,-11.4210933175,43.4516873616,-17.5671963259,10.5806587096
Comoros,Mauritania,2,283,2751.003055555555,3549173.8302593306,-11.4210933175,43.4516873616,-17.9181448954,18.2466224476
Comoros,Namibia,1,199,2823.3624999999984,12822956.802026873,-11.4210933175,43.4516873616,12.2854741973,-23.649686501
Comoros,Senegal,1,3,24.67208333333333,99049.7786140042,-11.4210933175,43.4516873616,-18.5035747312,13.6946293156
Comoros,Senegal,4,199,1573.5091666666667,5545857.771935156,-11.4210933175,43.4516873616,-18.7744292536,11.2609962226
Comoros,Western Sahara,2,409,5516.330972222222,9779802.89738442,-11.4210933175,43.4516873616,-17.6951303974,23.3411860745
Croatia,Montenegro,5,92,593.8894444444444,276255.67086595274,43.4307960226,15.6515147267,18.6801469453,41.8702342631
Cyprus,Egypt,4,13,116.82152777777779,49523.47185555555,34.4892906437,32.6352575462,31.149135591,30.4508234116
Cyprus,Israel,1,10,50.46125,16147.6,34.4892906437,32.6352575462,34.0976418872,32.6113556487
Cyprus,Lebanon,4,24,160.14083333333335,48849.66398508054,34.4892906437,32.6352575462,34.9039215283,33.9094237826
Cyprus,Libya,2,239,3159.3349999999996,826081.2299958332,34.4892906437,32.6352575462,18.4993444533,33.1430015882
Cyprus,Palestine,1,2,10.294444444444444,3294.2222222222217,34.4892906437,32.6352575462,34.0598447939,31.6695523619
Cyprus,Tunisia,2,218,2925.6740277777776,769043.6163652778,34.4892906437,32.6352575462,11.0531894413,36.0013257587
Cyprus,Turkey,6,202,2796.6245833333332,1253007.722427778,34.4892906437,32.6352575462,33.2205977618,40.5222437012
Denmark,Western Sahara,1,41,710.1791666666671,1931687.3333333335,56.1421317001,9.24983396528,-17.6951303974,23.3411860745
Denmark,Canada,7,134,2012.6795833333333,2614125.236544195,75.4796502777,-31.9709635324,-63.744311,44.68198659999999
Denmark,Russia,2,35,549.1174999999995,2387033.4114739513,75.4796502777,-31.9709635324,93.5554082721,71.3259188065
Dominica,Indonesia,1,15,21.55097222222222,9329.9298656875,15.414999,-61.37097600000001,117.898147552,-3.30903479808
Dominica,New Zealand,1,324,5571.324722222231,21644300.3184987,15.414999,-61.37097600000001,171.3399414,-42.6919232
Dominica,Singapore,1,218,307.9433333333333,133316.01344850002,15.414999,-61.37097600000001,103.816427663,1.27428184632
Ecuador,Colombia,1,3,18.80472222222222,87820.68543888889,-0.965565682864,-82.2086338635,-78.0622198147,8.60754392884
Ecuador,Gilbert Islands,1,10,28.234444444444442,98784.98015555558,-0.965565682864,-82.2086338635,172.782142391,-0.259123609503
Ecuador,Line Group,6,79,365.53374999999954,1343607.5715187502,-0.965565682864,-82.2086338635,-154.726337182,-3.82154491972
Ecuador,Peru,6,290,2913.8388888888885,8760682.244582424,-0.965565682864,-82.2086338635,-78.883056182,-11.9042309742
Ecuador,Phoenix Group,2,9,29.54888888888887,105871.54169166663,-0.965565682864,-82.2086338635,-172.453965248,-3.73181210892
Ecuador,Spain,1,2,2.1861111111111113,12071.60650286111,-0.965565682864,-82.2086338635,-4.15798022934,41.7212148176
Ecuador,Tokelau,2,12,39.3598611111111,140608.75458055554,-0.965565682864,-82.2086338635,-172.084954608,-8.63257349086
Ecuador,Tuvalu,1,2,7.3540277777777785,25729.83114722222,-0.965565682864,-82.2086338635,177.64933,-7.109534999999999
Equatorial Guinea,Indonesia,5,20,67.3163888888889,16361.676053947223,-1.37183355987,5.43745069906,117.898147552,-3.30903479808
Equatorial Guinea,Singapore,10,294,511,122148.51767228195,-1.37183355987,5.43745069906,103.816427663,1.27428184632
Estonia,Canada,3,15,64.3511111111111,147528.81407263328,58.595272,25.0136071,-63.744311,44.68198659999999
Estonia,Russia,5,27,44.49611111111113,200011.20370950838,58.595272,25.0136071,93.5554082721,71.3259188065
Faroe Islands,Canada,3,15,84.96652777777776,302406.70926371665,62.6049066497,-6.98147891699,-63.744311,44.68198659999999
Faroe Islands,Mauritania,2,190,2761.473472222221,3871895.3283725567,62.6049066497,-6.98147891699,-17.9181448954,18.2466224476
Faroe Islands,Russia,8,2449,47673.08430555556,183097432.2340854,62.6049066497,-6.98147891699,93.5554082721,71.3259188065
Faroe Islands,Saint-Pierre and Miquelon,1,2,6.453888888888889,6135.92107905,62.6049066497,-6.98147891699,-56.3870090588,45.8571905908
Faroe Islands,Western Sahara,2,74,936.6468055555558,2830969.3960514367,62.6049066497,-6.98147891699,-17.6951303974,23.3411860745
Federated States of Micronesia,Cook Islands,1,100,1604.4241666666626,718140.2570000032,6.76930482445,150.322031428,-161.303414012,-15.0189070607
Federated States of Micronesia,Gilbert Islands,16,631,6340.907499999999,15881922.619309632,6.76930482445,150.322031428,172.782142391,-0.259123609503
Federated States of Micronesia,Line Group,6,75,772.4123611111113,2342778.5413888902,6.76930482445,150.322031428,-154.726337182,-3.82154491972
Federated States of Micronesia,Marshall Islands,18,2720,46730.28347222222,15741022.85631513,6.76930482445,150.322031428,167.487347243,10.1520394692
Federated States of Micronesia,Nauru,12,263,2203.661527777778,5698425.768994603,6.76930482445,150.322031428,166.123963816,-0.591130617199
Federated States of Micronesia,Papua New Guinea,15,383,3219.3066666666678,8267282.090213664,6.76930482445,150.322031428,150.717739785,-5.46159340329
Federated States of Micronesia,Phoenix Group,7,49,401.7049999999999,1136064.7524722223,6.76930482445,150.322031428,-172.453965248,-3.73181210892
Federated States of Micronesia,Solomon Islands,12,226,2462.7672222222236,6755962.236985605,6.76930482445,150.322031428,163.688495688,-10.0506821726
Federated States of Micronesia,Tuvalu,14,185,1961.5941666666668,5371482.956362984,6.76930482445,150.322031428,177.64933,-7.109534999999999
Fiji,Gilbert Islands,8,529,9807.955416666651,6940707.236759551,-17.713371,178.065032,172.782142391,-0.259123609503
Fiji,Howland and Baker islands,1,2,9.477083333333333,5860.912645833333,-17.713371,178.065032,-176.72726847,0.791304953123
Fiji,Line Group,4,183,3745.8379166666605,1641138.0904988884,-17.713371,178.065032,-154.726337182,-3.82154491972
Fiji,Niue,2,196,3911.31041666665,1307460.8214650003,-17.713371,178.065032,-169.331383301,-19.5231481912
Fiji,Phoenix Group,6,323,5865.583888888881,4304801.409473177,-17.713371,178.065032,-172.453965248,-3.73181210892
Fiji,Solomon Islands,10,861,16786.37652777778,9890569.55821188,-17.713371,178.065032,163.688495688,-10.0506821726
Fiji,Tonga,1,2,16.979027777777784,4838.547503888888,-17.713371,178.065032,-174.765860806,-20.2217486938
Fiji,Tuvalu,11,1193,23388.088194444415,12435759.573747238,-17.713371,178.065032,177.64933,-7.109534999999999
Fiji,Vanuatu,8,501,10026.272083333328,3764639.791341111,-17.713371,178.065032,168.568831776,-16.5948777211
France,Angola,15,458,3714.3356944444445,7629837.497246253,46.0421241338,-1.96612922953,11.0353708514,-11.701097795
France,Brazil,1,8,14.605972222222222,7788.416328215277,46.0421241338,-1.96612922953,-39.4442325948,-11.0979857632
France,British Virgin Islands,1,5,20.369027777777777,5960.033949984722,46.0421241338,-1.96612922953,-64.5049713668,20.3898760877
France,Canada,3,7,63.30694444444444,26959.38342388611,46.0421241338,-1.96612922953,-63.744311,44.68198659999999
France,Cape Verde,2,8,98.81222222222222,146640.35342731953,46.0421241338,-1.96612922953,-24.1716379097,16.0919044675
France,Comores,3,10,57.08666666666667,272557.0863169472,46.0421241338,-1.96612922953,43.4516873616,-11.4210933175
France,Democratic Republic of the Congo,2,107,1141.208611111111,960709.2030052625,46.0421241338,-1.96612922953,10.7325554821,-6.40152598619
France,Equatorial Guinea,1,2,5.749583333333333,16716.444950625,46.0421241338,-1.96612922953,5.43745069906,-1.37183355987
France,Gabon,13,1136,12017.163333333334,35141782.45923986,46.0421241338,-1.96612922953,8.73897075276,-3.06254123261
France,Gambia,1,2,3.4081944444444443,9909.047579375001,46.0421241338,-1.96612922953,-18.3875108981,13.3286663278
France,Ghana,10,335,2665.2647222222226,7739058.670008472,46.0421241338,-1.96612922953,-0.847226823817,3.50286659343
France,Guinea,9,123,878.8052777777776,2536666.1009720135,46.0421241338,-1.96612922953,-15.6205073648,9.18113919475
France,Guinea-Bissau,10,46,312.89402777777775,951999.4105857487,46.0421241338,-1.96612922953,-17.5671963259,10.5806587096
France,Ivory Coast,12,516,3897.257222222222,11499473.26570102,46.0421241338,-1.96612922953,-5.4494860846,3.30806149919
France,Japan,1,2,9.669444444444446,4273.894444444444,46.0421241338,-1.96612922953,138.481815283,29.5117767836
France,Liberia,10,60,395.93847222222223,1197194.1812143556,46.0421241338,-1.96612922953,-10.1776290674,3.80280296257
France,Libya,4,12,103.75444444444443,117054.69890307914,46.0421241338,-1.96612922953,18.4993444533,33.1430015882
France,Madagascar,3,533,8682.825416666667,3353402.3308383776,46.0421241338,-1.96612922953,47.2538894845,-20.9128765386
France,Mauritania,4,57,623.6268055555555,1273437.255867,46.0421241338,-1.96612922953,-17.9181448954,18.2466224476
France,Morocco,1,5,27.25055555555555,24891.605763777778,46.0421241338,-1.96612922953,-9.85139129396,32.7816028423
France,Republic of Mauritius,5,78,1054.359861111111,537928.5714709769,46.0421241338,-1.96612922953,60.1172030942,-16.8102129211
France,Republic of the Congo,3,570,8177.080833333333,4193241.7548401663,46.0421241338,-1.96612922953,10.5957743479,-5.33647579774
France,Saint Lucia,1,4,6.770555555555557,1981.083309994445,46.0421241338,-1.96612922953,-61.1035883678,13.877703726
France,Saint Vincent and the Grenadines,1,5,22.43722222222222,6565.193373327778,46.0421241338,-1.96612922953,-61.6944240413,13.1580517887
France,Sao Tome and Principe,12,457,3795.745277777778,11140891.411739506,46.0421241338,-1.96612922953,6.35334522867,0.779096486722
France,Senegal,6,121,1014.1333333333333,844895.694176611,46.0421241338,-1.96612922953,-18.5035747312,13.6946293156
France,Senegal,7,38,375.8331944444445,812689.116052111,46.0421241338,-1.96612922953,-18.7744292536,11.2609962226
France,Seychelles,10,184,1196.0345833333336,5141503.28984613,46.0421241338,-1.96612922953,52.4687739034,-6.54782117364
France,Sierra Leone,2,6,26.463750000000005,96183.53951709997,46.0421241338,-1.96612922953,-14.1446799886,6.6354075324
France,Taiwan,1,21,64.53652777777776,10572.242326038888,46.0421241338,-1.96612922953,118.848425827,21.5385134976
France,Tanzania,1,3,28.704027777777775,116818.80576822093,46.0421241338,-1.96612922953,41.1678741176,-7.20984671049
France,Tunisia,4,16,202.98152777777779,177157.938674575,46.0421241338,-1.96612922953,11.0531894413,36.0013257587
France,United Arab Emirates,1,112,825.1715277777779,107472.60899947915,46.0421241338,-1.96612922953,53.864742889,24.9443383341
France,United States Virgin Islands,1,3,6.145555555555556,1798.206578744444,46.0421241338,-1.96612922953,-64.9243537727,17.2549629495
France,Western Sahara,1,4,10.262777777777776,6643.818555111113,46.0421241338,-1.96612922953,-17.6951303974,23.3411860745
France,Brazil,6,24,45.072916666666664,27120.631635080554,6.69126981517,-51.7545173709,-39.4442325948,-11.0979857632
France,Suriname,3,6,29.215138888888887,14019.19703732361,6.69126981517,-51.7545173709,-54.7761732224,7.58813141544
France,French Guiana,1,150,3022.2825000000003,1708012.7320499998,46.227638,2.213749,-51.7545173709,6.69126981517
France,Suriname,1,4,13.240972222222222,7483.003041666667,46.227638,2.213749,-54.7761732224,7.58813141544
France,Venezuela,1,6,108.6413888888889,61397.59451666666,46.227638,2.213749,-65.914234022,12.7888675475
France,Madagascar,9,2527,44869.78861111111,15733869.162691515,-21.7819697451,54.713277658,47.2538894845,-20.9128765386
France,Republic of Mauritius,6,210,3685.8131944444444,1178741.4837833806,-21.7819697451,54.713277658,60.1172030942,-16.8102129211
